Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B6700;2021;Eurométropole de Strasbourg;;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;17;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;;2. 1 an et plus;Maison 4P+;7;7,8;9,1;10,6;11,5;8,8;670;800;1000;1100;1250;983;111;85;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;1. Avant 1946;;;;;;;;;;;;;;;;32;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;10;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;22;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;4;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;28;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;28;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;5;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;23;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;7;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;21;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;32;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;30;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;9;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;23;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;14;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;4. Entre 1991-2005;;Maison 4P+;;;;;;;;;;;;;;12;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;4;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;10;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;5. Après 2005;;;;;;;;;;;;;;;;29;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;5. Après 2005;;Maison 4P+;;;;;;;;;;;;;;26;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;9;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;20;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;;;7,5;8,9;10,6;12,7;15,6;10,2;390;480;590;722;898;630;62;11425;74104;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;;Appart 1P;11,4;13;15,2;17,7;20;14,8;309;350;390;429;470;390;26;2399;11571;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;;Appart 2P;8,8;10,1;11,5;12,9;14,5;11,4;427;481;530;583;640;533;47;3932;23418;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;;Appart 3P;7,3;8,4;9,6;10,9;12,3;9,7;500;588;660;740;830;673;69;3389;23915;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;;Appart 4P+;6,5;7,5;8,7;10;11,3;8,8;636;715;824;1005;1260;906;102;1705;15201;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;1. Moins de 1 an;;8,7;10;11,5;13,9;16,9;11,3;390;471;586;721;910;638;57;3240;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;1. Moins de 1 an;Appart 1P;11,5;13,2;15,2;17,9;20;15;330;360;400;445;480;400;27;904;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;1. Moins de 1 an;Appart 2P;9,8;10,8;12;13,6;14,9;12;450;500;546;600;660;551;46;1169;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;1. Moins de 1 an;Appart 3P;8,3;9,2;10,4;11,3;13,8;10,6;565;620;690;780;884;717;68;826;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;1. Moins de 1 an;Appart 4P+;7,2;8,4;9,8;11;12,9;10;701;770;910;1150;1450;1019;102;341;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;2. 1 an et plus;;7,3;8,5;10,2;12,2;15,2;9,8;385;480;592;722;887;627;64;8185;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;2. 1 an et plus;Appart 1P;11,2;12,8;15,2;17,5;19,7;14,7;300;347;382;420;469;384;26;1495;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;2. 1 an et plus;Appart 2P;8,5;9,8;11,2;12,5;14,3;11,1;420;475;520;570;625;524;47;2763;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;2. 1 an et plus;Appart 3P;7,1;8,2;9,3;10,7;11,9;9,4;500;573;650;725;814;659;70;2563;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;;2. 1 an et plus;Appart 4P+;6,4;7,3;8,5;9,6;10,9;8,5;610;700;810;969;1213;873;102;1364;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;1. Avant 1946;;;7,2;8,4;9,9;12;14,8;9,8;410;500;620;790;1055;692;70;2903;16099;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;1. Avant 1946;;Appart 1P;9,5;13,2;15,9;18,6;20,9;14,8;344;365;400;438;488;409;28;382;1575;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;1. Avant 1946;;Appart 2P;8,2;9,4;11;13,1;14,9;11,1;395;450;520;590;645;518;47;879;3827;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;1. Avant 1946;;Appart 3P;7,1;8,2;9,4;11;12,9;9,7;487;552;640;748;857;665;69;941;5635;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;1. Avant 1946;;Appart 4P+;6,8;7,7;8,8;10,2;11,9;9;664;764;891;1130;1430;993;110;701;5062;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;1. Avant 1946;1. Moins de 1 an;;8,5;9,8;11,1;13,7;16,5;11,4;430;532;655;820;1200;752;66;757;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;1. Avant 1946;2. 1 an et plus;;7;8,1;9,2;11,2;14;9,3;404;495;605;779;982;669;72;2146;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;2. Entre 1946-1970;;;6,9;8,3;9,9;12,5;16,7;9,5;380;478;600;750;900;632;67;1615;14446;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;2. Entre 1946-1970;;Appart 1P;12,4;14,5;16;18,6;21,8;15,8;304;350;380;420;450;388;25;468;1930;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;2. Entre 1946-1970;;Appart 2P;9;10,1;11,5;12,7;16,4;11,3;427;476;510;575;650;526;47;358;3993;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;2. Entre 1946-1970;;Appart 3P;6,8;8,3;9;10,7;11,9;9,2;536;580;634;726;853;664;73;474;4971;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;2. Entre 1946-1970;;Appart 4P+;6;7,1;8;9,3;10,4;8,2;590;686;765;890;1100;818;100;315;3552;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;7,5;9,5;11,8;15,7;18;10,6;365;423;600;750;910;628;60;432;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;2. Entre 1946-1970;2. 1 an et plus;;6,7;7,9;9,2;11,4;15,8;9,1;391;500;602;748;855;633;70;1183;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;3. Entre 1971-1990;;;7,5;8,8;10,7;13,4;16,9;10,2;364;432;530;640;780;561;55;2114;20457;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;3. Entre 1971-1990;;Appart 1P;11,3;12,4;14,9;17,4;19,4;14,5;307;350;393;434;480;393;27;574;4749;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;3. Entre 1971-1990;;Appart 2P;8,6;9,9;10,9;12,2;14,2;10,9;435;479;530;578;653;536;49;816;6947;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;3. Entre 1971-1990;;Appart 3P;6,9;7,9;8,7;9,8;10,8;8,8;500;550;615;696;782;638;72;490;5365;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;3. Entre 1971-1990;;Appart 4P+;6,4;7;8,2;9,3;11;8,4;600;650;760;970;1140;837;99;234;3395;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;8,4;9,5;11,5;14,2;17;11,1;390;450;511;640;780;560;50;613;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;3. Entre 1971-1990;2. 1 an et plus;;7,1;8,4;10,3;12,8;16,8;9,8;354;430;530;641;775;562;57;1501;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;4. Entre 1991-2005;;;8,6;9,7;11,3;13,4;16;11;391;478;586;705;842;610;55;1785;12204;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;4. Entre 1991-2005;;Appart 1P;11,5;13,2;15,2;17,9;20;15;338;350;395;421;460;391;26;344;2376;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;4. Entre 1991-2005;;Appart 2P;9,6;10,7;11,8;13,1;14,3;11,7;461;500;540;590;650;549;47;691;4346;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;4. Entre 1991-2005;;Appart 3P;8,2;9,1;10;10,9;12,7;10,1;576;623;690;757;865;705;70;549;3641;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;4. Entre 1991-2005;;Appart 4P+;7,6;8,3;9,5;10,8;12,2;9,8;669;729;837;938;1264;899;92;201;1841;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;9,2;10,5;11,9;14,1;17,4;11,8;378;445;565;650;780;574;49;445;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;4. Entre 1991-2005;2. 1 an et plus;;8,3;9,4;11;12,9;15,4;10,7;394;500;597;720;863;625;58;1340;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;5. Après 2005;;;9,4;10,4;11,4;12,8;14;11,1;389;511;622;710;815;616;55;3008;10899;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;5. Après 2005;;Appart 1P;12,3;13;13,5;15;18,5;14,2;256;296;340;410;462;353;25;631;940;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;5. Après 2005;;Appart 2P;10,9;11,6;12,3;13,2;14,2;12,3;475;502;540;579;623;543;44;1188;4305;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;5. Après 2005;;Appart 3P;9,3;10,1;10,7;11,3;12,4;10,7;614;653;697;737;800;703;66;935;4303;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;5. Après 2005;;Appart 4P+;7,8;8,7;9,9;10,4;10,9;9,5;681;720;814;872;991;828;87;254;1350;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;5. Après 2005;1. Moins de 1 an;;9,8;10,7;11,7;13,2;14,3;11,4;343;500;600;705;810;599;52;993;;Estimation directe
B6700;2021;Eurométropole de Strasbourg;;Appartement;5. Après 2005;2. 1 an et plus;;9,2;10,4;11,2;12,6;13,8;11;432;518;630;711;819;625;57;2015;;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;;5,4;6,7;7,7;8,8;10,3;7,3;304;397;470;624;767;514;70;1451;11037;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Maison 1-3P;;;;;;;;;;;;;;49;790;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Ensemble 4P+;5;5,8;6,9;8;8,6;6,7;421;530;694;791;880;671;101;364;3659;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Maison 4P+;4,9;5,4;7,3;8,2;8,8;6,6;454;700;767;829;934;748;113;132;1878;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Appart 1P;7,3;8,6;10;11,5;13,4;9,6;233;277;309;350;400;311;32;190;1050;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Appart 2P;6,7;7,8;8,7;9,9;11,3;8,7;308;370;414;452;480;407;47;407;2669;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Appart 3P;5,7;6,8;7,4;8,2;9;7,3;373;422;490;550;613;488;67;441;2869;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Appart 4P+;5,2;6;6,8;7,8;8,4;6,7;419;473;596;677;752;590;88;232;1781;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Ensemble 1P;7,3;8,4;10;11,5;13,4;9,5;233;277;310;350;400;315;33;191;1064;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Ensemble 2P;6,7;7,8;8,7;9,9;11,3;8,8;311;372;415;452;480;408;47;413;2832;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;;Ensemble 3P;5,5;6,7;7,4;8,3;9,4;7,3;327;420;490;565;634;493;68;483;3482;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;1. Moins de 1 an;;5,4;6,8;7,9;9,4;11,1;7,5;311;400;477;628;766;514;68;298;;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;;2. 1 an et plus;;5,4;6,6;7,7;8,8;10;7,3;304;394;469;624;768;514;71;1153;;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;1. Avant 1946;;;5,1;6,6;7,6;9;10,8;7,3;280;355;455;625;719;496;68;567;2870;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;2. Entre 1946-1970;;;4,7;6,1;7,2;8,1;9,6;6,7;300;365;436;515;650;453;67;345;2747;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;3. Entre 1971-1990;;;6;6,8;7,8;8,7;9,9;7,6;322;400;450;523;650;471;62;229;2634;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;4. Entre 1991-2005;;;5,4;7;7,8;8,6;9,8;7,5;443;513;630;770;853;640;86;121;1462;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;;5. Après 2005;;;5,3;7,8;8,7;9,4;10,5;7,9;441;520;623;791;864;659;83;189;1325;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;Maison;;;;4,7;5,8;7,3;8,5;9,7;6,8;331;550;709;802;880;679;100;181;2668;Estimation directe
B7100;2021;Agglomération de Chalon-sur-Saône;;Appartement;;;;5,8;6,9;7,9;9;10,7;7,6;301;380;450;530;633;461;61;1270;8369;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;;5,2;6,3;7,5;8,8;10;7,2;313;390;480;625;800;521;73;2148;7624;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Maison 1-3P;5,2;7,5;8,5;9,7;10,9;8;313;353;535;618;719;494;62;63;488;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Ensemble 4P+;4,6;5,8;6,8;7,9;9;6,7;438;502;650;800;867;660;99;600;2962;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Maison 4P+;4,5;5,9;6,9;8,4;9,2;6,8;480;575;778;838;897;733;107;173;1519;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Appart 1P;7,1;8,2;9,5;11;12,2;9,3;243;271;301;330;368;302;32;255;533;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Appart 2P;6;7,1;8,2;9,6;10,9;8,2;309;350;393;450;506;402;49;597;1697;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Appart 3P;5,3;6,2;7,3;8,3;9,1;7,1;356;415;475;549;625;481;67;633;1944;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Appart 4P+;4,6;5,7;6,5;7,6;8,4;6,5;402;469;577;676;782;583;90;427;1442;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Ensemble 1P;7;8,3;9,7;11;12,3;9,4;248;276;305;337;367;306;33;266;546;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Ensemble 2P;6;7,1;8,3;9,6;10,9;8,2;308;349;392;450;508;399;49;605;1797;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;;Ensemble 3P;5,3;6,2;7,4;8,4;9,2;7,2;360;418;484;565;650;495;68;677;2319;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;1. Moins de 1 an;;5,7;6,8;7,8;9,2;10,4;7,6;330;396;486;650;800;532;70;589;;Estimation directe
B7100;2021;Agglomération de Mâcon;;;;2. 1 an et plus;;5;6,1;7,4;8,6;9,8;7;312;386;480;621;800;518;74;1559;;Estimation directe
B7100;2021;Agglomération de Mâcon;;;1. Avant 1946;;;4,8;5,9;7;8,4;9,9;6,7;305;363;450;560;695;474;71;1222;2082;Estimation directe
B7100;2021;Agglomération de Mâcon;;;2. Entre 1946-1970;;;5;6;6,9;8;9,1;6,8;313;390;472;599;782;506;74;227;1640;Estimation directe
