annee;ROME;rome_label;cbassin;lib_bassin_bmo19;oee;defm_abc;ind_tension_d
2020;J1305;Conduite de véhicules sanitaires;9333;AIX  GARDANNE SALON;3;2;5
2020;J1307;Préparation en pharmacie;9333;AIX  GARDANNE SALON;428;13;5
2020;J1405;Optique - lunetterie;9333;AIX  GARDANNE SALON;2;9;5
2020;J1410;Prothèses dentaires;9333;AIX  GARDANNE SALON;3;9;5
2020;J1412;Rééducation en psychomotricité;9333;AIX  GARDANNE SALON;5;9;5
2020;J1501;Soins d'hygiène, de confort du patient;9333;AIX  GARDANNE SALON;144;90;5
2020;J1502;Coordination de services médicaux ou paramédicaux;9333;AIX  GARDANNE SALON;20;1;5
2020;J1506;Soins infirmiers généralistes;9333;AIX  GARDANNE SALON;183;30;5
2020;K1104;Psychologie;9333;AIX  GARDANNE SALON;37;71;1
2020;K1201;Action sociale;9333;AIX  GARDANNE SALON;50;1;5
2020;K1202;Éducation de jeunes enfants;9333;AIX  GARDANNE SALON;38;10;3
2020;K1203;Encadrement technique en insertion professionnelle;9333;AIX  GARDANNE SALON;36;1;4
2020;K1204;Médiation sociale et facilitation de la vie en société;9333;AIX  GARDANNE SALON;19;23;3
2020;K1206;Intervention socioculturelle;9333;AIX  GARDANNE SALON;20;1;1
2020;K1207;Intervention socioéducative;9333;AIX  GARDANNE SALON;143;25;4
2020;K1301;Accompagnement médicosocial;9333;AIX  GARDANNE SALON;50;18;5
2020;K1302;Assistance auprès d'adultes;9333;AIX  GARDANNE SALON;838;119;5
2020;K1303;Assistance auprès d'enfants;9333;AIX  GARDANNE SALON;637;367;5
2020;K1304;Services domestiques;9333;AIX  GARDANNE SALON;1174;211;5
2020;K1601;Gestion de l'information et de la documentation;9333;AIX  GARDANNE SALON;17;1;5
2020;K1801;Conseil en emploi et insertion socioprofessionnelle;9333;AIX  GARDANNE SALON;55;34;3
2020;K1902;Collaboration juridique;9333;AIX  GARDANNE SALON;38;42;1
2020;K1903;Défense et conseil juridique;9333;AIX  GARDANNE SALON;42;103;5
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;9333;AIX  GARDANNE SALON;14;2;1
2020;K2106;Enseignement des écoles;9333;AIX  GARDANNE SALON;13;31;1
2020;K2107;Enseignement général du second degré;9333;AIX  GARDANNE SALON;135;116;5
2020;K2110;Formation en conduite de véhicules;9333;AIX  GARDANNE SALON;24;6;3
2020;K2111;Formation professionnelle;9333;AIX  GARDANNE SALON;152;94;3
2020;K2204;Nettoyage de locaux;9333;AIX  GARDANNE SALON;351;237;3
2020;K2303;Nettoyage des espaces urbains;9333;AIX  GARDANNE SALON;115;17;1
2020;K2502;Management de sécurité privée;9333;AIX  GARDANNE SALON;5;5;4
2020;K2503;Sécurité et surveillance privées;9333;AIX  GARDANNE SALON;190;119;5
2020;K2602;Conseil en services funéraires;9333;AIX  GARDANNE SALON;2;5;1
2020;L1503;Décor et accessoires spectacle;9333;AIX  GARDANNE SALON;0;10;1
2020;M1101;Achats;9333;AIX  GARDANNE SALON;25;28;5
2020;M1202;Audit et contrôle comptables et financiers;9333;AIX  GARDANNE SALON;114;1;5
2020;M1203;Comptabilité;9333;AIX  GARDANNE SALON;575;139;5
2020;M1204;Contrôle de gestion;9333;AIX  GARDANNE SALON;35;44;5
2020;M1501;Assistanat en ressources humaines;9333;AIX  GARDANNE SALON;136;55;3
2020;M1502;Développement des ressources humaines;9333;AIX  GARDANNE SALON;96;1;3
2020;M1503;Management des ressources humaines;9333;AIX  GARDANNE SALON;17;46;3
2020;M1601;Accueil et renseignements;9333;AIX  GARDANNE SALON;113;155;4
2020;M1602;Opérations administratives;9333;AIX  GARDANNE SALON;43;2;1
2020;M1603;Distribution de documents;9333;AIX  GARDANNE SALON;107;15;5
2020;M1604;Assistanat de direction;9333;AIX  GARDANNE SALON;85;5;1
2020;M1605;Assistanat technique et administratif;9333;AIX  GARDANNE SALON;129;50;2
2020;M1606;Saisie de données;9333;AIX  GARDANNE SALON;6;9;2
2020;M1607;Secrétariat;9333;AIX  GARDANNE SALON;342;298;1
2020;M1608;Secrétariat comptable;9333;AIX  GARDANNE SALON;17;17;2
2020;M1609;Secrétariat et assistanat médical ou médico-social;9333;AIX  GARDANNE SALON;55;67;1
2020;M1705;Marketing;9333;AIX  GARDANNE SALON;14;133;2
2020;M1707;Stratégie commerciale;9333;AIX  GARDANNE SALON;37;108;3
2020;M1801;Administration de systèmes d'information;9333;AIX  GARDANNE SALON;115;1;5
2020;M1802;Expertise et support en systèmes d'information;9333;AIX  GARDANNE SALON;86;1;5
2020;M1803;Direction des systèmes d'information;9333;AIX  GARDANNE SALON;57;35;5
2020;M1804;Études et développement de réseaux de télécoms;9333;AIX  GARDANNE SALON;61;8;5
2020;M1805;Études et développement informatique;9333;AIX  GARDANNE SALON;274;129;5
2020;M1806;Conseil et maîtrise d'ouvrage en systèmes d'information;9333;AIX  GARDANNE SALON;53;28;5
2020;M1810;Production et exploitation de systèmes d'information;9333;AIX  GARDANNE SALON;180;15;5
2020;N1101;Conduite d'engins de déplacement des charges;9333;AIX  GARDANNE SALON;146;46;4
2020;N1102;Déménagement;9333;AIX  GARDANNE SALON;2;9;3
2020;N1103;Magasinage et préparation de commandes;9333;AIX  GARDANNE SALON;765;184;4
2020;N1105;Manutention manuelle de charges;9333;AIX  GARDANNE SALON;170;71;3
2020;N1301;Conception et organisation de la chaîne logistique;9333;AIX  GARDANNE SALON;82;1;3
2020;N1302;Direction de site logistique;9333;AIX  GARDANNE SALON;65;6;5
2020;N1303;Intervention technique d'exploitation logistique;9333;AIX  GARDANNE SALON;210;19;3
2020;N4101;Conduite de transport de marchandises sur longue distance;9333;AIX  GARDANNE SALON;226;109;5
2020;N4102;Conduite de transport de particuliers;9333;AIX  GARDANNE SALON;14;37;5
2020;N4103;Conduite de transport en commun sur route;9333;AIX  GARDANNE SALON;24;50;4
2020;N4105;Conduite et livraison par tournées sur courte distance;9333;AIX  GARDANNE SALON;742;172;4
2020;A1202;Entretien des espaces naturels;9407;AJACCIO;3;1;5
2020;A1203;Entretien des espaces verts;9407;AJACCIO;6;53;5
2020;A1414;Horticulture et maraîchage;9407;AJACCIO;2;7;5
2020;C1504;Transaction immobilière;9407;AJACCIO;8;30;5
2020;D1101;Boucherie;9407;AJACCIO;43;6;2
2020;D1102;Boulangerie - viennoiserie;9407;AJACCIO;40;12;5
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;9407;AJACCIO;48;1;5
2020;D1106;Vente en alimentation;9407;AJACCIO;125;1;5
2020;D1202;Coiffure;9407;AJACCIO;10;16;5
2020;D1208;Soins esthétiques et corporels;9407;AJACCIO;19;1;5
2020;D1209;Vente de végétaux;9407;AJACCIO;16;1;5
2020;D1211;Vente en articles de sport et loisirs;9407;AJACCIO;43;2;5
2020;D1212;Vente en décoration et équipement du foyer;9407;AJACCIO;2;1;5
2020;D1214;Vente en habillement et accessoires de la personne;9407;AJACCIO;104;3;5
2020;D1301;Management de magasin de détail;9407;AJACCIO;1;2;3
2020;D1401;Assistanat commercial;9407;AJACCIO;6;2;2
2020;D1402;Relation commerciale grands comptes et entreprises;9407;AJACCIO;6;1;4
2020;D1403;Relation commerciale auprès de particuliers;9407;AJACCIO;7;16;1
2020;D1407;Relation technico-commerciale;9407;AJACCIO;20;9;2
2020;D1505;Personnel de caisse;9407;AJACCIO;1;45;2
2020;D1507;Mise en rayon libre-service;9407;AJACCIO;4;4;4
2020;F1106;Ingénierie et études du BTP;9407;AJACCIO;4;5;5
2020;F1201;Conduite de travaux du BTP;9407;AJACCIO;5;1;5
2020;F1202;Direction de chantier du BTP;9407;AJACCIO;4;1;5
2020;F1302;Conduite d'engins de terrassement et de carrière;9407;AJACCIO;14;2;5
2020;F1602;Électricité bâtiment;9407;AJACCIO;9;2;5
2020;F1603;Installation d'équipements sanitaires et thermiques;9407;AJACCIO;5;17;5
2020;F1604;Montage d'agencements;9407;AJACCIO;11;7;5
2020;F1606;Peinture en bâtiment;9407;AJACCIO;1;1;5
2020;F1607;Pose de fermetures menuisées;9407;AJACCIO;15;7;5
2020;F1703;Maçonnerie;9407;AJACCIO;9;2;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;9407;AJACCIO;19;44;5
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;9407;AJACCIO;2;20;4
2020;G1501;Personnel d'étage;9407;AJACCIO;113;87;3
2020;G1502;Personnel polyvalent d'hôtellerie;9407;AJACCIO;11;1;4
2020;G1503;Management du personnel d'étage;9407;AJACCIO;7;9;1
2020;G1601;Management du personnel de cuisine;9407;AJACCIO;18;1;3
2020;G1602;Personnel de cuisine;9407;AJACCIO;1;6;5
2020;G1603;Personnel polyvalent en restauration;9407;AJACCIO;71;1;5
2020;G1604;Fabrication de crêpes ou pizzas;9407;AJACCIO;23;2;5
2020;G1605;Plonge en restauration;9407;AJACCIO;60;1;5
2020;G1703;Réception en hôtellerie;9407;AJACCIO;90;49;3
2020;G1801;Café, bar brasserie;9407;AJACCIO;60;71;4
2020;G1802;Management du service en restauration;9407;AJACCIO;10;1;5
2020;G1803;Service en restauration;9407;AJACCIO;175;3;4
2020;I1203;Maintenance des bâtiments et des locaux;9407;AJACCIO;2;37;1
2020;I1401;Maintenance informatique et bureautique;9407;AJACCIO;7;2;5
2020;I1604;Mécanique automobile et entretien de véhicules;9407;AJACCIO;4;22;5
2020;I1606;Réparation de carrosserie;9407;AJACCIO;3;1;5
2020;J1301;Personnel polyvalent des services hospitaliers;9407;AJACCIO;14;36;1
2020;J1501;Soins d'hygiène, de confort du patient;9407;AJACCIO;57;1;5
2020;J1506;Soins infirmiers généralistes;9407;AJACCIO;76;2;5
2020;K1207;Intervention socioéducative;9407;AJACCIO;46;5;5
2020;K1301;Accompagnement médicosocial;9407;AJACCIO;17;1;5
2020;K1302;Assistance auprès d'adultes;9407;AJACCIO;68;58;5
2020;K1303;Assistance auprès d'enfants;9407;AJACCIO;13;70;5
2020;K1304;Services domestiques;9407;AJACCIO;1;1;5
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;9407;AJACCIO;1;3;1
2020;K2204;Nettoyage de locaux;9407;AJACCIO;54;85;5
2020;K2503;Sécurité et surveillance privées;9407;AJACCIO;27;2;5
2020;M1203;Comptabilité;9407;AJACCIO;2;2;4
2020;M1501;Assistanat en ressources humaines;9407;AJACCIO;20;13;1
2020;M1601;Accueil et renseignements;9407;AJACCIO;49;3;3
2020;M1605;Assistanat technique et administratif;9407;AJACCIO;2;1;1
2020;M1607;Secrétariat;9407;AJACCIO;3;118;2
2020;M1805;Études et développement informatique;9407;AJACCIO;13;1;5
2020;N1103;Magasinage et préparation de commandes;9407;AJACCIO;26;56;5
2020;N1105;Manutention manuelle de charges;9407;AJACCIO;9;41;4
2020;N4101;Conduite de transport de marchandises sur longue distance;9407;AJACCIO;15;7;3
2020;N4103;Conduite de transport en commun sur route;9407;AJACCIO;5;2;4
2020;N4105;Conduite et livraison par tournées sur courte distance;9407;AJACCIO;20;2;4
2020;A1203;Entretien des espaces verts;7606;ALBI CARMAUX;22;67;5
2020;A1401;Aide agricole de production fruitière ou viticole;7606;ALBI CARMAUX;1;4;2
2020;A1414;Horticulture et maraîchage;7606;ALBI CARMAUX;10;2;3
2020;A1416;Polyculture, élevage;7606;ALBI CARMAUX;4;11;3
2020;D1101;Boucherie;7606;ALBI CARMAUX;12;4;4
2020;D1102;Boulangerie - viennoiserie;7606;ALBI CARMAUX;25;14;5
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;7606;ALBI CARMAUX;15;9;5
2020;D1106;Vente en alimentation;7606;ALBI CARMAUX;52;61;2
2020;D1202;Coiffure;7606;ALBI CARMAUX;20;1;5
2020;D1208;Soins esthétiques et corporels;7606;ALBI CARMAUX;10;23;5
2020;D1211;Vente en articles de sport et loisirs;7606;ALBI CARMAUX;16;2;2
2020;D1212;Vente en décoration et équipement du foyer;7606;ALBI CARMAUX;53;38;2
2020;D1214;Vente en habillement et accessoires de la personne;7606;ALBI CARMAUX;58;9;2
2020;D1401;Assistanat commercial;7606;ALBI CARMAUX;54;33;1
2020;D1402;Relation commerciale grands comptes et entreprises;7606;ALBI CARMAUX;8;1;1
2020;D1403;Relation commerciale auprès de particuliers;7606;ALBI CARMAUX;4;16;3
2020;D1407;Relation technico-commerciale;7606;ALBI CARMAUX;21;14;1
2020;D1408;Téléconseil et télévente;7606;ALBI CARMAUX;59;34;5
2020;D1505;Personnel de caisse;7606;ALBI CARMAUX;16;1;1
2020;D1507;Mise en rayon libre-service;7606;ALBI CARMAUX;30;2;1
2020;F1302;Conduite d'engins de terrassement et de carrière;7606;ALBI CARMAUX;32;14;5
2020;F1502;Montage de structures métalliques;7606;ALBI CARMAUX;16;7;5
2020;F1602;Électricité bâtiment;7606;ALBI CARMAUX;25;1;4
2020;F1603;Installation d'équipements sanitaires et thermiques;7606;ALBI CARMAUX;41;18;5
2020;F1606;Peinture en bâtiment;7606;ALBI CARMAUX;30;59;5
2020;F1703;Maçonnerie;7606;ALBI CARMAUX;33;31;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;7606;ALBI CARMAUX;41;6;3
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;7606;ALBI CARMAUX;4;41;1
2020;G1204;Éducation en activités sportives;7606;ALBI CARMAUX;10;33;1
2020;G1501;Personnel d'étage;7606;ALBI CARMAUX;25;23;5
2020;G1601;Management du personnel de cuisine;7606;ALBI CARMAUX;27;1;1
2020;G1602;Personnel de cuisine;7606;ALBI CARMAUX;182;87;5
2020;G1603;Personnel polyvalent en restauration;7606;ALBI CARMAUX;73;35;1
2020;G1605;Plonge en restauration;7606;ALBI CARMAUX;30;1;1
2020;G1703;Réception en hôtellerie;7606;ALBI CARMAUX;14;17;5
2020;G1801;Café, bar brasserie;7606;ALBI CARMAUX;14;1;5
2020;G1803;Service en restauration;7606;ALBI CARMAUX;92;1;5
2020;H1203;Conception et dessin produits mécaniques;7606;ALBI CARMAUX;8;1;1
2020;H1206;Management et ingénierie études, recherche et développement industriel;7606;ALBI CARMAUX;18;1;2
2020;H2102;Conduite d'équipement de production alimentaire;7606;ALBI CARMAUX;59;4;5
2020;H2902;Chaudronnerie - tôlerie;7606;ALBI CARMAUX;4;7;5
2020;H2903;Conduite d'équipement d'usinage;7606;ALBI CARMAUX;31;1;5
2020;H2909;Montage-assemblage mécanique;7606;ALBI CARMAUX;51;4;5
2020;H2913;Soudage manuel;7606;ALBI CARMAUX;22;1;5
2020;I1304;Installation et maintenance d'équipements industriels et d'exploitation;7606;ALBI CARMAUX;39;9;5
2020;I1604;Mécanique automobile et entretien de véhicules;7606;ALBI CARMAUX;10;39;5
2020;I1606;Réparation de carrosserie;7606;ALBI CARMAUX;2;18;5
2020;J1301;Personnel polyvalent des services hospitaliers;7606;ALBI CARMAUX;29;1;1
2020;J1304;Aide en puériculture;7606;ALBI CARMAUX;1;1;3
2020;J1501;Soins d'hygiène, de confort du patient;7606;ALBI CARMAUX;8;61;3
2020;J1506;Soins infirmiers généralistes;7606;ALBI CARMAUX;93;11;5
2020;K1201;Action sociale;7606;ALBI CARMAUX;56;1;1
2020;K1206;Intervention socioculturelle;7606;ALBI CARMAUX;5;1;1
2020;K1301;Accompagnement médicosocial;7606;ALBI CARMAUX;30;2;2
2020;K1302;Assistance auprès d'adultes;7606;ALBI CARMAUX;1;90;5
2020;K1303;Assistance auprès d'enfants;7606;ALBI CARMAUX;3;157;1
2020;K1304;Services domestiques;7606;ALBI CARMAUX;13;2;2
2020;K2111;Formation professionnelle;7606;ALBI CARMAUX;45;1;4
2020;K2204;Nettoyage de locaux;7606;ALBI CARMAUX;161;3;2
2020;K2304;Revalorisation de produits industriels;7606;ALBI CARMAUX;12;1;1
2020;M1203;Comptabilité;7606;ALBI CARMAUX;77;48;4
2020;M1501;Assistanat en ressources humaines;7606;ALBI CARMAUX;25;14;1
2020;M1601;Accueil et renseignements;7606;ALBI CARMAUX;41;71;1
2020;M1602;Opérations administratives;7606;ALBI CARMAUX;37;1;1
2020;M1603;Distribution de documents;7606;ALBI CARMAUX;33;12;4
2020;M1605;Assistanat technique et administratif;7606;ALBI CARMAUX;11;13;1
2020;M1607;Secrétariat;7606;ALBI CARMAUX;62;110;1
2020;M1805;Études et développement informatique;7606;ALBI CARMAUX;24;1;5
2020;N1103;Magasinage et préparation de commandes;7606;ALBI CARMAUX;2;1;4
2020;N4101;Conduite de transport de marchandises sur longue distance;7606;ALBI CARMAUX;75;44;5
2020;N4105;Conduite et livraison par tournées sur courte distance;7606;ALBI CARMAUX;34;68;3
2020;A1203;Entretien des espaces verts;2826;ALENCON;28;64;4
2020;A1416;Polyculture, élevage;2826;ALENCON;1;1;1
2020;D1106;Vente en alimentation;2826;ALENCON;9;1;2
2020;D1401;Assistanat commercial;2826;ALENCON;30;12;2
2020;D1505;Personnel de caisse;2826;ALENCON;7;36;1
2020;D1507;Mise en rayon libre-service;2826;ALENCON;12;104;1
2020;F1302;Conduite d'engins de terrassement et de carrière;2826;ALENCON;5;1;3
2020;F1602;Électricité bâtiment;2826;ALENCON;26;24;1
2020;F1604;Montage d'agencements;2826;ALENCON;13;11;5
2020;F1610;Pose et restauration de couvertures;2826;ALENCON;11;3;3
2020;F1703;Maçonnerie;2826;ALENCON;17;28;5
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;2826;ALENCON;16;1;2
2020;G1204;Éducation en activités sportives;2826;ALENCON;11;14;5
2020;G1602;Personnel de cuisine;2826;ALENCON;22;42;5
2020;G1603;Personnel polyvalent en restauration;2826;ALENCON;11;3;1
2020;G1803;Service en restauration;2826;ALENCON;13;1;2
2020;H2102;Conduite d'équipement de production alimentaire;2826;ALENCON;13;16;1
2020;H2206;Réalisation de menuiserie bois et tonnellerie;2826;ALENCON;22;15;5
2020;H2913;Soudage manuel;2826;ALENCON;12;11;1
2020;H3302;Opérations manuelles d'assemblage, tri ou emballage;2826;ALENCON;36;88;1
2020;I1604;Mécanique automobile et entretien de véhicules;2826;ALENCON;22;17;5
2020;J1301;Personnel polyvalent des services hospitaliers;2826;ALENCON;7;26;2
2020;J1501;Soins d'hygiène, de confort du patient;2826;ALENCON;31;1;5
2020;K1206;Intervention socioculturelle;2826;ALENCON;17;10;1
2020;K1207;Intervention socioéducative;2826;ALENCON;45;1;4
2020;K1301;Accompagnement médicosocial;2826;ALENCON;29;15;5
2020;K1302;Assistance auprès d'adultes;2826;ALENCON;73;89;5
2020;K1303;Assistance auprès d'enfants;2826;ALENCON;10;1;5
2020;K1304;Services domestiques;2826;ALENCON;46;1;5
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;2826;ALENCON;20;1;2
2020;K2111;Formation professionnelle;2826;ALENCON;11;9;5
2020;K2204;Nettoyage de locaux;2826;ALENCON;71;211;3
2020;K2503;Sécurité et surveillance privées;2826;ALENCON;8;24;5
2020;M1203;Comptabilité;2826;ALENCON;66;13;5
2020;M1601;Accueil et renseignements;2826;ALENCON;15;52;1
2020;M1602;Opérations administratives;2826;ALENCON;37;46;3
2020;M1607;Secrétariat;2826;ALENCON;46;61;2
2020;N1101;Conduite d'engins de déplacement des charges;2826;ALENCON;25;23;1
2020;N1103;Magasinage et préparation de commandes;2826;ALENCON;31;79;1
2020;N1105;Manutention manuelle de charges;2826;ALENCON;11;39;1
2020;N4101;Conduite de transport de marchandises sur longue distance;2826;ALENCON;28;23;5
2020;N4105;Conduite et livraison par tournées sur courte distance;2826;ALENCON;11;59;4
2020;A1202;Entretien des espaces naturels;7636;ALES LA GRAND COMBE;1;2;1
2020;A1203;Entretien des espaces verts;7636;ALES LA GRAND COMBE;13;1;1
2020;A1414;Horticulture et maraîchage;7636;ALES LA GRAND COMBE;7;27;5
2020;D1102;Boulangerie - viennoiserie;7636;ALES LA GRAND COMBE;7;1;5
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;7636;ALES LA GRAND COMBE;12;7;5
2020;D1106;Vente en alimentation;7636;ALES LA GRAND COMBE;26;1;1
2020;D1202;Coiffure;7636;ALES LA GRAND COMBE;18;27;5
2020;D1211;Vente en articles de sport et loisirs;7636;ALES LA GRAND COMBE;17;30;2
2020;D1212;Vente en décoration et équipement du foyer;7636;ALES LA GRAND COMBE;12;1;1
2020;D1214;Vente en habillement et accessoires de la personne;7636;ALES LA GRAND COMBE;20;4;2
2020;D1401;Assistanat commercial;7636;ALES LA GRAND COMBE;25;1;4
2020;D1402;Relation commerciale grands comptes et entreprises;7636;ALES LA GRAND COMBE;3;1;5
2020;D1407;Relation technico-commerciale;7636;ALES LA GRAND COMBE;3;1;5
2020;D1505;Personnel de caisse;7636;ALES LA GRAND COMBE;34;1;1
2020;D1507;Mise en rayon libre-service;7636;ALES LA GRAND COMBE;76;2;1
2020;F1201;Conduite de travaux du BTP;7636;ALES LA GRAND COMBE;12;1;5
2020;F1302;Conduite d'engins de terrassement et de carrière;7636;ALES LA GRAND COMBE;18;1;5
2020;F1602;Électricité bâtiment;7636;ALES LA GRAND COMBE;2;43;5
2020;F1603;Installation d'équipements sanitaires et thermiques;7636;ALES LA GRAND COMBE;35;27;5
2020;F1606;Peinture en bâtiment;7636;ALES LA GRAND COMBE;12;53;1
2020;F1608;Pose de revêtements rigides;7636;ALES LA GRAND COMBE;7;6;5
2020;F1610;Pose et restauration de couvertures;7636;ALES LA GRAND COMBE;6;3;5
2020;F1611;Réalisation et restauration de façades;7636;ALES LA GRAND COMBE;15;1;5
2020;F1613;Travaux d'étanchéité et d'isolation;7636;ALES LA GRAND COMBE;9;4;5
2020;F1701;Construction en béton;7636;ALES LA GRAND COMBE;14;14;5
2020;F1703;Maçonnerie;7636;ALES LA GRAND COMBE;35;2;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;7636;ALES LA GRAND COMBE;30;10;3
2020;G1202;Animation d'activités culturelles ou ludiques;7636;ALES LA GRAND COMBE;2;10;1
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;7636;ALES LA GRAND COMBE;15;50;1
2020;G1204;Éducation en activités sportives;7636;ALES LA GRAND COMBE;3;1;5
2020;G1501;Personnel d'étage;7636;ALES LA GRAND COMBE;1;1;2
2020;G1601;Management du personnel de cuisine;7636;ALES LA GRAND COMBE;3;3;5
2020;G1602;Personnel de cuisine;7636;ALES LA GRAND COMBE;41;106;4
2020;G1603;Personnel polyvalent en restauration;7636;ALES LA GRAND COMBE;48;55;2
2020;G1605;Plonge en restauration;7636;ALES LA GRAND COMBE;6;1;2
2020;G1703;Réception en hôtellerie;7636;ALES LA GRAND COMBE;1;15;2
2020;G1801;Café, bar brasserie;7636;ALES LA GRAND COMBE;8;30;3
2020;G1803;Service en restauration;7636;ALES LA GRAND COMBE;28;2;4
2020;H2102;Conduite d'équipement de production alimentaire;7636;ALES LA GRAND COMBE;11;11;1
2020;H2902;Chaudronnerie - tôlerie;7636;ALES LA GRAND COMBE;20;1;5
